StCoFIPS,month,season,n_days,total_days,pct_days
26045,2,Cold,28,28,1
26045,3,Temperate,21,31,0.6774193548387096
26045,4,Temperate,30,30,1
26045,5,Warm,21,31,0.6774193548387096
26045,6,Warm,30,30,1
26045,7,Warm,31,31,1
26045,8,Warm,31,31,1
26045,9,Warm,27,30,0.9
26045,10,Temperate,30,31,0.967741935483871
26045,11,Cold,15,30,0.5
26045,12,Cold,31,31,1
26047,1,Cold,31,31,1
26047,2,Cold,28,28,1
26047,3,Cold,26,31,0.8387096774193549
26047,4,Temperate,29,30,0.9666666666666667
26047,5,Temperate,19,31,0.6129032258064516
26047,6,Warm,30,30,1
26047,7,Warm,31,31,1
26047,8,Warm,31,31,1
26047,9,Warm,28,30,0.9333333333333333
26047,10,Temperate,30,31,0.967741935483871
26047,11,Temperate,19,30,0.6333333333333333
26047,12,Cold,31,31,1
26049,1,Cold,31,31,1
26049,2,Cold,28,28,1
26049,3,Temperate,19,31,0.6129032258064516
26049,4,Temperate,30,30,1
26049,5,Warm,17,31,0.5483870967741935
26049,6,Warm,30,30,1
26049,7,Warm,31,31,1
26049,8,Warm,31,31,1
26049,9,Warm,27,30,0.9
26049,10,Temperate,31,31,1
26049,11,Cold,15,30,0.5
26049,12,Cold,31,31,1
26051,1,Cold,31,31,1
26051,2,Cold,28,28,1
26051,3,Temperate,18,31,0.5806451612903226
26051,4,Temperate,30,30,1
26051,5,Warm,16,31,0.5161290322580645
26051,6,Warm,30,30,1
26051,7,Warm,31,31,1
26051,8,Warm,31,31,1
26051,9,Warm,27,30,0.9
26051,10,Temperate,31,31,1
26051,11,Cold,16,30,0.5333333333333333
26051,12,Cold,31,31,1
26053,1,Cold,31,31,1
26053,2,Cold,28,28,1
26053,3,Temperate,23,31,0.7419354838709677
26053,4,Temperate,30,30,1
26053,5,Warm,21,31,0.6774193548387096
26053,6,Warm,30,30,1
26053,7,Warm,31,31,1
26053,8,Warm,31,31,1
26053,9,Warm,29,30,0.9666666666666667
26053,10,Temperate,28,31,0.9032258064516129
26053,11,Temperate,18,30,0.6
26053,12,Cold,31,31,1
26055,1,Cold,31,31,1
26055,2,Cold,28,28,1
26055,3,Cold,25,31,0.8064516129032258
26055,4,Temperate,29,30,0.9666666666666667
26055,5,Temperate,19,31,0.6129032258064516
26055,6,Warm,30,30,1
26055,7,Warm,31,31,1
26055,8,Warm,31,31,1
26055,9,Warm,27,30,0.9
26055,10,Temperate,31,31,1
26055,11,Cold,15,30,0.5
26055,12,Cold,31,31,1
26057,1,Cold,31,31,1
26057,2,Cold,28,28,1
26057,3,Temperate,20,31,0.6451612903225806
26057,4,Temperate,30,30,1
26057,5,Warm,19,31,0.6129032258064516
26057,6,Warm,30,30,1
26057,7,Warm,31,31,1
26057,8,Warm,31,31,1
26057,9,Warm,27,30,0.9
26057,10,Temperate,31,31,1
26057,11,Cold,15,30,0.5
26057,12,Cold,31,31,1
26059,1,Cold,31,31,1
26059,2,Cold,28,28,1
26059,3,Temperate,25,31,0.8064516129032258
26059,4,Temperate,30,30,1
26059,5,Warm,25,31,0.8064516129032258
26059,6,Warm,30,30,1
26059,7,Warm,31,31,1
26059,8,Warm,31,31,1
26059,9,Warm,30,30,1
26059,10,Temperate,24,31,0.7741935483870968
26059,11,Temperate,20,30,0.6666666666666666
26059,12,Cold,31,31,1
26061,1,Cold,31,31,1
26061,2,Cold,28,28,1
26061,3,Temperate,18,31,0.5806451612903226
26061,4,Temperate,30,30,1
26061,5,Temperate,17,31,0.5483870967741935
26061,6,Warm,30,30,1
26061,7,Warm,31,31,1
26061,8,Warm,31,31,1
26061,9,Warm,29,30,0.9666666666666667
26061,10,Temperate,27,31,0.8709677419354839
26061,11,Temperate,22,30,0.7333333333333333
26061,12,Cold,31,31,1
26063,1,Cold,31,31,1
26063,2,Cold,28,28,1
26063,3,Cold,26,31,0.8387096774193549
26063,4,Temperate,28,30,0.9333333333333333
26063,5,Temperate,22,31,0.7096774193548387
26063,6,Warm,30,30,1
26063,7,Warm,31,31,1
26063,8,Warm,31,31,1
26063,9,Warm,27,30,0.9
26063,10,Temperate,31,31,1
26063,11,Cold,16,30,0.5333333333333333
26063,12,Cold,31,31,1
26065,1,Cold,31,31,1
26065,2,Cold,28,28,1
26065,3,Temperate,21,31,0.6774193548387096
26065,4,Temperate,30,30,1
26065,5,Warm,20,31,0.6451612903225806
26065,6,Warm,30,30,1
26065,7,Warm,31,31,1
26065,8,Warm,31,31,1
26065,9,Warm,27,30,0.9
26065,10,Temperate,30,31,0.967741935483871
26065,11,Cold,15,30,0.5
26065,12,Cold,31,31,1
26067,1,Cold,31,31,1
26067,2,Cold,28,28,1
26067,3,Temperate,22,31,0.7096774193548387
26067,4,Temperate,30,30,1
26067,5,Warm,20,31,0.6451612903225806
26067,6,Warm,30,30,1
26067,7,Warm,31,31,1
26067,8,Warm,31,31,1
26067,9,Warm,28,30,0.9333333333333333
26067,10,Temperate,30,31,0.967741935483871
26067,11,Cold,15,30,0.5
26067,12,Cold,31,31,1
26069,1,Cold,31,31,1
26069,2,Cold,28,28,1
26069,3,Cold,26,31,0.8387096774193549
26069,4,Temperate,29,30,0.9666666666666667
26069,5,Temperate,22,31,0.7096774193548387
26069,6,Warm,30,30,1
26069,7,Warm,31,31,1
26069,8,Warm,31,31,1
26069,9,Warm,28,30,0.9333333333333333
26069,10,Temperate,31,31,1
26069,11,Cold,15,30,0.5
26069,12,Cold,31,31,1
26071,1,Cold,31,31,1
26071,2,Cold,28,28,1
26071,3,Temperate,23,31,0.7419354838709677
26071,4,Temperate,30,30,1
26071,5,Warm,21,31,0.6774193548387096
26071,6,Warm,30,30,1
26071,7,Warm,31,31,1
26071,8,Warm,31,31,1
26071,9,Warm,29,30,0.9666666666666667
26071,10,Temperate,29,31,0.9354838709677419
26071,11,Temperate,18,30,0.6
26071,12,Cold,31,31,1
26073,1,Cold,31,31,1
26073,2,Cold,28,28,1
26073,3,Temperate,19,31,0.6129032258064516
26073,4,Temperate,30,30,1
26073,5,Warm,17,31,0.5483870967741935
26073,6,Warm,30,30,1
26073,7,Warm,31,31,1
26073,8,Warm,31,31,1
26073,9,Warm,27,30,0.9
26073,10,Temperate,31,31,1
26073,11,Cold,16,30,0.5333333333333333
26073,12,Cold,31,31,1
26075,1,Cold,31,31,1
26075,2,Cold,28,28,1
26075,3,Temperate,20,31,0.6451612903225806
26075,4,Temperate,30,30,1
26075,5,Warm,20,31,0.6451612903225806
26075,6,Warm,30,30,1
26075,7,Warm,31,31,1
26075,8,Warm,31,31,1
26075,9,Warm,27,30,0.9
26075,10,Temperate,30,31,0.967741935483871
26075,11,Cold,16,30,0.5333333333333333
26075,12,Cold,31,31,1
26077,1,Cold,31,31,1
26077,2,Cold,28,28,1
26077,3,Temperate,22,31,0.7096774193548387
26077,4,Temperate,30,30,1
26077,5,Warm,21,31,0.6774193548387096
26077,6,Warm,30,30,1
26077,7,Warm,31,31,1
26077,8,Warm,31,31,1
26077,9,Warm,28,30,0.9333333333333333
26077,10,Temperate,30,31,0.967741935483871
26077,11,Cold,16,30,0.5333333333333333
26077,12,Cold,31,31,1
26079,1,Cold,31,31,1
26079,2,Cold,28,28,1
26079,3,Cold,18,31,0.5806451612903226
26079,4,Temperate,29,30,0.9666666666666667
26079,5,Temperate,16,31,0.5161290322580645
26079,6,Warm,30,30,1
26079,7,Warm,31,31,1
26079,8,Warm,31,31,1
26079,9,Warm,27,30,0.9
26079,10,Temperate,31,31,1
26079,11,Temperate,16,30,0.5333333333333333
26079,12,Cold,31,31,1
26081,1,Cold,31,31,1
26081,2,Cold,28,28,1
26081,3,Temperate,21,31,0.6774193548387096
26081,4,Temperate,30,30,1
26081,5,Warm,20,31,0.6451612903225806
26081,6,Warm,30,30,1
26081,7,Warm,31,31,1
26081,8,Warm,31,31,1
26081,9,Warm,28,30,0.9333333333333333
26081,10,Temperate,30,31,0.967741935483871
26081,11,Cold,15,30,0.5
26081,12,Cold,31,31,1
26083,1,Cold,31,31,1
26083,2,Cold,28,28,1
26083,3,Temperate,18,31,0.5806451612903226
26083,4,Temperate,30,30,1
26083,5,Temperate,18,31,0.5806451612903226
26083,6,Warm,30,30,1
26083,7,Warm,31,31,1
26083,8,Warm,31,31,1
26083,9,Warm,30,30,1
26083,10,Temperate,25,31,0.8064516129032258
26083,11,Temperate,27,30,0.9
26083,12,Cold,31,31,1
26085,1,Cold,31,31,1
26085,2,Cold,28,28,1
26085,3,Temperate,18,31,0.5806451612903226
26085,4,Temperate,30,30,1
26085,5,Warm,17,31,0.5483870967741935
26085,6,Warm,30,30,1
26085,7,Warm,31,31,1
26085,8,Warm,31,31,1
26085,9,Warm,28,30,0.9333333333333333
26085,10,Temperate,31,31,1
26085,11,Cold,15,30,0.5
26085,12,Cold,31,31,1
26087,1,Cold,31,31,1
26087,2,Cold,28,28,1
26087,3,Cold,19,31,0.6129032258064516
26087,4,Temperate,30,30,1
26087,5,Temperate,16,31,0.5161290322580645
26087,6,Warm,30,30,1
26087,7,Warm,31,31,1
26087,8,Warm,31,31,1
26087,9,Warm,27,30,0.9
26087,10,Temperate,31,31,1
26087,11,Cold,16,30,0.5333333333333333
26087,12,Cold,31,31,1
26089,1,Cold,31,31,1
26089,2,Cold,28,28,1
26089,3,Cold,27,31,0.8709677419354839
26089,4,Temperate,27,30,0.9
26089,5,Temperate,22,31,0.7096774193548387
26089,6,Warm,30,30,1
26089,7,Warm,31,31,1
26089,8,Warm,31,31,1
26089,9,Warm,28,30,0.9333333333333333
26089,10,Temperate,30,31,0.967741935483871
26089,11,Temperate,16,30,0.5333333333333333
26089,12,Cold,31,31,1
26091,1,Cold,31,31,1
26091,2,Cold,28,28,1
26091,3,Temperate,25,31,0.8064516129032258
26091,4,Temperate,30,30,1
26091,5,Warm,26,31,0.8387096774193549
26091,6,Warm,30,30,1
26091,7,Warm,31,31,1
26091,8,Warm,31,31,1
26091,9,Warm,30,30,1
26091,10,Temperate,23,31,0.7419354838709677
26091,11,Temperate,20,30,0.6666666666666666
26091,12,Cold,31,31,1
26093,1,Cold,31,31,1
26093,2,Cold,28,28,1
26093,3,Temperate,20,31,0.6451612903225806
26093,4,Temperate,30,30,1
26093,5,Warm,18,31,0.5806451612903226
26093,6,Warm,30,30,1
26093,7,Warm,31,31,1
26093,8,Warm,31,31,1
26093,9,Warm,27,30,0.9
26093,10,Temperate,31,31,1
26093,11,Cold,15,30,0.5
26093,12,Cold,31,31,1
26095,1,Cold,31,31,1
26095,2,Cold,28,28,1
26095,3,Cold,16,31,0.5161290322580645
26095,4,Temperate,30,30,1
26095,5,Warm,18,31,0.5806451612903226
26095,6,Warm,30,30,1
26095,7,Warm,31,31,1
26095,8,Warm,31,31,1
26095,9,Warm,30,30,1
26095,10,Temperate,27,31,0.8709677419354839
26095,11,Temperate,21,30,0.7
26095,12,Cold,31,31,1
26097,1,Cold,31,31,1
26097,2,Cold,28,28,1
26097,3,Cold,25,31,0.8064516129032258
26097,4,Temperate,29,30,0.9666666666666667
26097,5,Temperate,22,31,0.7096774193548387
26097,6,Warm,30,30,1
26097,7,Warm,31,31,1
26097,8,Warm,31,31,1
26097,9,Warm,30,30,1
26097,10,Temperate,26,31,0.8387096774193549
26097,11,Temperate,23,30,0.7666666666666667
26097,12,Cold,31,31,1
26099,1,Cold,31,31,1
26099,2,Cold,28,28,1
26099,3,Cold,23,31,0.7419354838709677
26099,4,Temperate,30,30,1
26099,5,Temperate,18,31,0.5806451612903226
26099,6,Warm,30,30,1
26099,7,Warm,31,31,1
26099,8,Warm,31,31,1
26099,9,Warm,27,30,0.9
26099,10,Temperate,31,31,1
26099,11,Cold,16,30,0.5333333333333333
26099,12,Cold,31,31,1
26101,1,Cold,31,31,1
26101,2,Cold,28,28,1
26101,3,Cold,24,31,0.7741935483870968
26101,4,Temperate,29,30,0.9666666666666667
26101,5,Temperate,19,31,0.6129032258064516
26101,6,Warm,30,30,1
26101,7,Warm,31,31,1
26101,8,Warm,31,31,1
26101,9,Warm,28,30,0.9333333333333333
26101,10,Temperate,30,31,0.967741935483871
26101,11,Temperate,16,30,0.5333333333333333
26101,12,Cold,31,31,1
26103,1,Cold,31,31,1
26103,2,Cold,28,28,1
26103,3,Temperate,18,31,0.5806451612903226
26103,4,Temperate,30,30,1
26103,5,Temperate,17,31,0.5483870967741935
26103,6,Warm,30,30,1
26103,7,Warm,31,31,1
26103,8,Warm,31,31,1
26103,9,Warm,30,30,1
26103,10,Temperate,26,31,0.8387096774193549
26103,11,Temperate,22,30,0.7333333333333333
26103,12,Cold,31,31,1
26105,1,Cold,31,31,1
26105,2,Cold,28,28,1
26105,3,Cold,26,31,0.8387096774193549
26105,4,Temperate,29,30,0.9666666666666667
26105,5,Temperate,23,31,0.7419354838709677
26105,6,Warm,30,30,1
26105,7,Warm,31,31,1
26105,8,Warm,31,31,1
26105,9,Warm,27,30,0.9
26105,10,Temperate,31,31,1
26105,11,Cold,16,30,0.5333333333333333
26105,12,Cold,31,31,1
26107,1,Cold,31,31,1
26107,2,Cold,28,28,1
26107,3,Temperate,19,31,0.6129032258064516
26107,4,Temperate,30,30,1
26107,5,Warm,19,31,0.6129032258064516
26107,6,Warm,30,30,1
26107,7,Warm,31,31,1
26107,8,Warm,31,31,1
26107,9,Warm,28,30,0.9333333333333333
26107,10,Temperate,31,31,1
26107,11,Cold,15,30,0.5
26107,12,Cold,31,31,1
26109,1,Cold,31,31,1
26109,2,Cold,28,28,1
26109,3,Cold,23,31,0.7419354838709677
26109,4,Temperate,30,30,1
26109,5,Temperate,19,31,0.6129032258064516
26109,6,Warm,30,30,1
26109,7,Warm,31,31,1
26109,8,Warm,31,31,1
26109,9,Warm,28,30,0.9333333333333333
26109,10,Temperate,29,31,0.9354838709677419
26109,11,Cold,16,30,0.5333333333333333
26109,12,Cold,31,31,1
26111,1,Cold,31,31,1
26111,2,Cold,28,28,1
26111,3,Temperate,16,31,0.5161290322580645
26111,4,Temperate,30,30,1
26111,5,Temperate,17,31,0.5483870967741935
26111,6,Warm,30,30,1
26111,7,Warm,31,31,1
26111,8,Warm,31,31,1
26111,9,Warm,27,30,0.9
26111,10,Temperate,31,31,1
26111,11,Cold,16,30,0.5333333333333333
26111,12,Cold,31,31,1
26113,1,Cold,31,31,1
26113,2,Cold,28,28,1
26113,3,Temperate,18,31,0.5806451612903226
26113,4,Temperate,30,30,1
26113,5,Warm,16,31,0.5161290322580645
26113,6,Warm,30,30,1
26113,7,Warm,31,31,1
26113,8,Warm,31,31,1
26113,9,Warm,27,30,0.9
26113,10,Temperate,31,31,1
26113,11,Cold,15,30,0.5
26113,12,Cold,31,31,1
26115,1,Cold,31,31,1
26115,2,Cold,28,28,1
26115,3,Cold,23,31,0.7419354838709677
26115,4,Temperate,30,30,1
26115,5,Temperate,18,31,0.5806451612903226
26115,6,Warm,30,30,1
26115,7,Warm,31,31,1
26115,8,Warm,31,31,1
26115,9,Warm,27,30,0.9
26115,10,Temperate,31,31,1
26115,11,Cold,16,30,0.5333333333333333
26115,12,Cold,31,31,1
26117,1,Cold,31,31,1
26117,2,Cold,28,28,1
26117,3,Temperate,19,31,0.6129032258064516
26117,4,Temperate,30,30,1
26117,5,Warm,19,31,0.6129032258064516
26117,6,Warm,30,30,1
26117,7,Warm,31,31,1
26117,8,Warm,31,31,1
26117,9,Warm,28,30,0.9333333333333333
26117,10,Temperate,31,31,1
26117,11,Cold,15,30,0.5
26117,12,Cold,31,31,1
26119,1,Cold,31,31,1
26119,2,Cold,28,28,1
26119,3,Cold,21,31,0.6774193548387096
26119,4,Temperate,29,30,0.9666666666666667
26119,5,Temperate,18,31,0.5806451612903226
26119,6,Warm,30,30,1
26119,7,Warm,31,31,1
26119,8,Warm,31,31,1
26119,9,Warm,27,30,0.9
26119,10,Temperate,31,31,1
26119,11,Cold,15,30,0.5
26119,12,Cold,31,31,1
26121,1,Cold,31,31,1
26121,2,Cold,28,28,1
26121,3,Cold,24,31,0.7741935483870968
26121,4,Temperate,29,30,0.9666666666666667
26121,5,Temperate,20,31,0.6451612903225806
26121,6,Warm,30,30,1
26121,7,Warm,31,31,1
26121,8,Warm,31,31,1
26121,9,Warm,27,30,0.9
26121,10,Temperate,31,31,1
26121,11,Cold,18,30,0.6
26121,12,Cold,31,31,1
26123,1,Cold,31,31,1
26123,2,Cold,28,28,1
26123,3,Temperate,18,31,0.5806451612903226
26123,4,Temperate,30,30,1
26123,5,Warm,20,31,0.6451612903225806
26123,6,Warm,30,30,1
26123,7,Warm,31,31,1
26123,8,Warm,31,31,1
26123,9,Warm,28,30,0.9333333333333333
26123,10,Temperate,31,31,1
26123,11,Cold,15,30,0.5
26123,12,Cold,31,31,1
26125,1,Cold,31,31,1
26125,2,Cold,28,28,1
26125,3,Cold,18,31,0.5806451612903226
26125,4,Temperate,30,30,1
26125,5,Temperate,18,31,0.5806451612903226
26125,6,Warm,30,30,1
26125,7,Warm,31,31,1
26125,8,Warm,31,31,1
26125,9,Warm,27,30,0.9
26125,10,Temperate,31,31,1
26125,11,Cold,16,30,0.5333333333333333
26125,12,Cold,31,31,1
26127,1,Cold,31,31,1
26127,2,Cold,28,28,1
26127,3,Cold,24,31,0.7741935483870968
26127,4,Temperate,29,30,0.9666666666666667
26127,5,Temperate,22,31,0.7096774193548387
26127,6,Warm,30,30,1
26127,7,Warm,31,31,1
26127,8,Warm,31,31,1
26127,9,Warm,27,30,0.9
26127,10,Temperate,31,31,1
26127,11,Cold,16,30,0.5333333333333333
26127,12,Cold,31,31,1
26129,1,Cold,31,31,1
26129,2,Cold,28,28,1
26129,3,Temperate,16,31,0.5161290322580645
26129,4,Temperate,30,30,1
26129,5,Temperate,17,31,0.5483870967741935
26129,6,Warm,30,30,1
26129,7,Warm,31,31,1
26129,8,Warm,31,31,1
26129,9,Warm,27,30,0.9
26129,10,Temperate,31,31,1
26129,11,Cold,16,30,0.5333333333333333
26129,12,Cold,31,31,1
26131,1,Cold,31,31,1
26131,2,Cold,28,28,1
26131,3,Temperate,19,31,0.6129032258064516
26131,4,Temperate,30,30,1
26131,5,Warm,16,31,0.5161290322580645
26131,6,Warm,30,30,1
26131,7,Warm,31,31,1
26131,8,Warm,31,31,1
26131,9,Warm,29,30,0.9666666666666667
26131,10,Temperate,28,31,0.9032258064516129
26131,11,Temperate,18,30,0.6
26131,12,Cold,31,31,1
26133,1,Cold,31,31,1
26133,2,Cold,28,28,1
26133,3,Temperate,18,31,0.5806451612903226
26133,4,Temperate,30,30,1
26133,5,Warm,17,31,0.5483870967741935
26133,6,Warm,30,30,1
26133,7,Warm,31,31,1
26133,8,Warm,31,31,1
26133,9,Warm,27,30,0.9
26133,10,Temperate,31,31,1
26133,11,Cold,15,30,0.5
26133,12,Cold,31,31,1
26135,1,Cold,31,31,1
26135,2,Cold,28,28,1
26135,3,Cold,16,31,0.5161290322580645
26135,4,Temperate,30,30,1
26135,5,Temperate,16,31,0.5161290322580645
26135,6,Warm,30,30,1
26135,7,Warm,31,31,1
26135,8,Warm,31,31,1
26135,9,Warm,27,30,0.9
26135,10,Temperate,31,31,1
26135,11,Cold,15,30,0.5
26135,12,Cold,31,31,1
26137,1,Cold,31,31,1
26137,2,Cold,28,28,1
26137,3,Cold,18,31,0.5806451612903226
26137,4,Temperate,29,30,0.9666666666666667
26137,5,Temperate,16,31,0.5161290322580645
26137,6,Warm,30,30,1
26137,7,Warm,31,31,1
26137,8,Warm,31,31,1
26137,9,Warm,27,30,0.9
26137,10,Temperate,31,31,1
26137,11,Temperate,16,30,0.5333333333333333
26137,12,Cold,31,31,1
26139,1,Cold,31,31,1
26139,2,Cold,28,28,1
26139,3,Cold,24,31,0.7741935483870968
26139,4,Temperate,30,30,1
26139,5,Temperate,20,31,0.6451612903225806
26139,6,Warm,30,30,1
26139,7,Warm,31,31,1
26139,8,Warm,31,31,1
26139,9,Warm,27,30,0.9
26139,10,Temperate,31,31,1
26139,11,Cold,16,30,0.5333333333333333
26139,12,Cold,31,31,1
26141,1,Cold,31,31,1
26141,2,Cold,28,28,1
26141,3,Cold,25,31,0.8064516129032258
26141,4,Temperate,29,30,0.9666666666666667
26141,5,Temperate,22,31,0.7096774193548387
26141,6,Warm,30,30,1
26141,7,Warm,31,31,1
26141,8,Warm,31,31,1
26141,9,Warm,29,30,0.9666666666666667
26141,10,Temperate,31,31,1
26141,11,Temperate,20,30,0.6666666666666666
26141,12,Cold,31,31,1
26143,1,Cold,31,31,1
26143,2,Cold,28,28,1
26143,3,Temperate,16,31,0.5161290322580645
26143,4,Temperate,30,30,1
26143,5,Warm,16,31,0.5161290322580645
26143,6,Warm,30,30,1
26143,7,Warm,31,31,1
26143,8,Warm,31,31,1
26143,9,Warm,27,30,0.9
26143,10,Temperate,31,31,1
26143,11,Cold,15,30,0.5
26143,12,Cold,31,31,1
26145,1,Cold,31,31,1
26145,2,Cold,28,28,1
26145,3,Cold,18,31,0.5806451612903226
26145,4,Temperate,30,30,1
26145,5,Temperate,16,31,0.5161290322580645
26145,6,Warm,30,30,1
26145,7,Warm,31,31,1
26145,8,Warm,31,31,1
26145,9,Warm,27,30,0.9
26145,10,Temperate,31,31,1
26145,11,Cold,16,30,0.5333333333333333
26145,12,Cold,31,31,1
26147,1,Cold,31,31,1
26147,2,Cold,28,28,1
26147,3,Cold,24,31,0.7741935483870968
26147,4,Temperate,30,30,1
26147,5,Temperate,20,31,0.6451612903225806
26147,6,Warm,30,30,1
26147,7,Warm,31,31,1
26147,8,Warm,31,31,1
26147,9,Warm,27,30,0.9
26147,10,Temperate,31,31,1
26147,11,Cold,16,30,0.5333333333333333
26147,12,Cold,31,31,1
26149,1,Cold,31,31,1
26149,2,Cold,28,28,1
26149,3,Temperate,23,31,0.7419354838709677
26149,4,Temperate,30,30,1
26149,5,Warm,21,31,0.6774193548387096
26149,6,Warm,30,30,1
26149,7,Warm,31,31,1
26149,8,Warm,31,31,1
26149,9,Warm,27,30,0.9
26149,10,Temperate,30,31,0.967741935483871
26149,11,Cold,16,30,0.5333333333333333
26149,12,Cold,31,31,1
26151,1,Cold,31,31,1
26151,2,Cold,28,28,1
26151,3,Cold,25,31,0.8064516129032258
26151,4,Temperate,29,30,0.9666666666666667
26151,5,Temperate,22,31,0.7096774193548387
26151,6,Warm,30,30,1
26151,7,Warm,31,31,1
26151,8,Warm,31,31,1
26151,9,Warm,27,30,0.9
26151,10,Temperate,31,31,1
26151,11,Cold,16,30,0.5333333333333333
26151,12,Cold,31,31,1
26153,1,Cold,31,31,1
26153,2,Cold,28,28,1
26153,3,Cold,24,31,0.7741935483870968
26153,4,Temperate,30,30,1
26153,5,Temperate,20,31,0.6451612903225806
26153,6,Warm,30,30,1
26153,7,Warm,31,31,1
26153,8,Warm,31,31,1
26153,9,Warm,30,30,1
26153,10,Temperate,28,31,0.9032258064516129
26153,11,Temperate,21,30,0.7
26153,12,Cold,31,31,1
26155,1,Cold,31,31,1
26155,2,Cold,28,28,1
26155,3,Temperate,19,31,0.6129032258064516
26155,4,Temperate,30,30,1
26155,5,Warm,17,31,0.5483870967741935
26155,6,Warm,30,30,1
26155,7,Warm,31,31,1
26155,8,Warm,31,31,1
26155,9,Warm,27,30,0.9
26155,10,Temperate,31,31,1
26155,11,Cold,15,30,0.5
26155,12,Cold,31,31,1
26157,1,Cold,31,31,1
26157,2,Cold,28,28,1
26157,3,Cold,20,31,0.6451612903225806
26157,4,Temperate,30,30,1
26157,5,Temperate,17,31,0.5483870967741935
26157,6,Warm,30,30,1
26157,7,Warm,31,31,1
26157,8,Warm,31,31,1
26157,9,Warm,27,30,0.9
26157,10,Temperate,31,31,1
26157,11,Cold,16,30,0.5333333333333333
26157,12,Cold,31,31,1
26159,1,Cold,31,31,1
26159,2,Cold,28,28,1
26159,3,Temperate,17,31,0.5483870967741935
26159,4,Temperate,30,30,1
26159,5,Temperate,16,31,0.5161290322580645
26159,6,Warm,30,30,1
26159,7,Warm,31,31,1
26159,8,Warm,31,31,1
26159,9,Warm,27,30,0.9
26159,10,Temperate,31,31,1
26159,11,Cold,16,30,0.5333333333333333
26159,12,Cold,31,31,1
26161,1,Cold,31,31,1
26161,2,Cold,28,28,1
26161,3,Temperate,19,31,0.6129032258064516
26161,4,Temperate,30,30,1
26161,5,Temperate,16,31,0.5161290322580645
26161,6,Warm,30,30,1
26161,7,Warm,31,31,1
26161,8,Warm,31,31,1
26161,9,Warm,27,30,0.9
26161,10,Temperate,31,31,1
26161,11,Cold,16,30,0.5333333333333333
26161,12,Cold,31,31,1
26163,1,Cold,31,31,1
26163,2,Cold,28,28,1
26163,3,Cold,18,31,0.5806451612903226
26163,4,Temperate,30,30,1
26163,5,Temperate,18,31,0.5806451612903226
26163,6,Warm,30,30,1
26163,7,Warm,31,31,1
26163,8,Warm,31,31,1
26163,9,Warm,27,30,0.9
26163,10,Temperate,31,31,1
26163,11,Cold,16,30,0.5333333333333333
26163,12,Cold,31,31,1
26165,1,Cold,31,31,1
26165,2,Cold,28,28,1
26165,3,Temperate,18,31,0.5806451612903226
26165,4,Temperate,30,30,1
26165,5,Warm,16,31,0.5161290322580645
26165,6,Warm,30,30,1
26165,7,Warm,31,31,1
26165,8,Warm,31,31,1
26165,9,Warm,27,30,0.9
26165,10,Temperate,31,31,1
26165,11,Temperate,16,30,0.5333333333333333
26165,12,Cold,31,31,1
27001,1,Cold,31,31,1
27001,2,Cold,28,28,1
27001,3,Temperate,20,31,0.6451612903225806
27001,4,Temperate,30,30,1
27001,5,Warm,20,31,0.6451612903225806
27001,6,Warm,30,30,1
27001,7,Warm,31,31,1
27001,8,Warm,31,31,1
27001,9,Warm,29,30,0.9666666666666667
27001,10,Temperate,31,31,1
27001,11,Cold,15,30,0.5
27001,12,Cold,31,31,1
27003,1,Cold,31,31,1
27003,2,Cold,28,28,1
27003,3,Temperate,20,31,0.6451612903225806
27003,4,Temperate,30,30,1
27003,5,Warm,22,31,0.7096774193548387
27003,6,Warm,30,30,1
27003,7,Warm,31,31,1
27003,8,Warm,31,31,1
27003,9,Warm,29,30,0.9666666666666667
27003,10,Temperate,31,31,1
27003,11,Cold,16,30,0.5333333333333333
27003,12,Cold,31,31,1
27005,1,Cold,31,31,1
27005,2,Cold,28,28,1
27005,3,Temperate,20,31,0.6451612903225806
27005,4,Temperate,30,30,1
27005,5,Warm,20,31,0.6451612903225806
27005,6,Warm,30,30,1
27005,7,Warm,31,31,1
27005,8,Warm,31,31,1
27005,9,Warm,29,30,0.9666666666666667
27005,10,Temperate,31,31,1
27005,11,Temperate,17,30,0.5666666666666667
27005,12,Cold,31,31,1
27007,1,Cold,31,31,1
27007,2,Cold,28,28,1
27007,3,Temperate,20,31,0.6451612903225806
27007,4,Temperate,30,30,1
27007,5,Warm,19,31,0.6129032258064516
27007,6,Warm,30,30,1
27007,7,Warm,31,31,1
27007,8,Warm,31,31,1
27007,9,Warm,28,30,0.9333333333333333
27007,10,Temperate,31,31,1
27007,11,Temperate,16,30,0.5333333333333333
27007,12,Cold,31,31,1
27009,1,Cold,31,31,1
27009,2,Cold,28,28,1
27009,3,Temperate,20,31,0.6451612903225806
27009,4,Temperate,30,30,1
27009,5,Warm,21,31,0.6774193548387096
27009,6,Warm,30,30,1
27009,7,Warm,31,31,1
27009,8,Warm,31,31,1
27009,9,Warm,29,30,0.9666666666666667
27009,10,Temperate,31,31,1
27009,11,Cold,16,30,0.5333333333333333
27009,12,Cold,31,31,1
27011,1,Cold,31,31,1
27011,2,Cold,28,28,1
27011,3,Temperate,19,31,0.6129032258064516
27011,4,Temperate,30,30,1
27011,5,Warm,20,31,0.6451612903225806
27011,6,Warm,30,30,1
27011,7,Warm,31,31,1
27011,8,Warm,31,31,1
27011,9,Warm,29,30,0.9666666666666667
